Date,AAPL,AMZN,DELL,FB,GOOG,LNKD,MSFT,NFLX,TWTR,VMW
2016-09-06,107.7,788.87,,129.73,780.08,192.79,57.61,100.09,19.93,73.39
2016-09-02,107.73,772.44,,126.51,771.46,192.8,57.67,97.38,19.55,73.78
2016-09-01,106.73,770.62,,126.17,768.78,192.73,57.59,97.38,19.5,73.78
2016-08-31,106.1,769.16,,126.12,767.05,192.75,57.46,97.45,19.21,73.33
2016-08-30,106.0,767.58,,125.84,769.09,192.3,57.89,97.45,18.38,74.22
2016-08-29,106.82,771.29,,126.54,772.15,192.28,58.1,97.3,18.47,75.23
2016-08-26,106.94,769.0,,124.96,769.54,192.5,58.03,97.58,18.3,74.25
2016-08-25,107.57,759.22,,123.89,769.41,191.9,58.17,97.32,18.32,74.53
2016-08-24,108.03,757.25,,123.48,769.64,191.9,57.95,95.18,18.25,74.69
2016-08-23,108.85,762.45,,124.37,772.08,191.82,57.89,95.94,18.69,74.56
2016-08-22,108.51,759.48,,124.15,772.15,191.77,57.67,95.26,18.55,73.08
2016-08-19,109.36,757.31,,123.56,775.42,191.5,57.62,95.87,18.98,72.84
2016-08-18,109.08,764.46,,123.91,777.5,191.36,57.6,96.16,19.0,72.05
2016-08-17,109.22,764.63,,124.37,779.91,191.4,57.56,96.37,20.17,70.41
2016-08-16,109.38,764.04,,123.3,777.14,191.0,57.44,95.12,20.4,70.81
2016-08-15,109.48,768.49,,123.9,782.44,191.06,58.12,95.31,20.86,70.87
2016-08-12,108.18,772.56,,124.88,783.22,191.61,57.94,96.59,19.54,71.08
2016-08-11,107.93,771.24,,124.9,784.85,191.8,58.3,95.89,19.78,71.02
2016-08-10,108.0,768.56,,124.88,784.68,192.0,58.02,93.93,19.04,70.72
2016-08-09,108.81,768.31,,125.06,784.26,191.9,58.2,93.99,18.68,71.53
2016-08-08,108.37,766.56,,125.26,781.76,191.76,58.06,95.11,18.2,71.09
2016-08-05,107.48,765.98,,125.15,782.22,192.15,57.96,97.03,18.26,70.98
2016-08-04,105.87,760.77,,124.36,771.61,192.01,57.39,93.44,18.13,70.33
2016-08-03,105.79,754.64,,122.51,773.18,192.26,56.97,93.1,17.61,70.4
2016-08-02,104.48,760.58,,123.09,771.07,192.52,56.58,93.56,16.42,70.11
2016-08-01,106.05,767.74,,124.31,772.88,193.09,56.58,94.37,16.64,72.49
2016-07-29,104.21,758.81,,123.94,768.79,192.73,56.68,91.25,16.64,72.98
2016-07-28,104.34,752.61,,125.0,745.91,193.27,56.21,91.65,16.31,72.97
2016-07-27,102.95,736.67,,123.34,741.77,192.3,56.19,92.04,15.77,72.77
2016-07-26,96.67,735.59,,121.22,738.42,192.55,56.76,91.41,18.45,72.68
2016-07-25,97.34,739.61,,121.63,739.77,191.94,56.73,87.66,18.65,72.46
2016-07-22,98.66,744.86,,121.0,742.74,189.95,56.57,85.89,18.37,71.55
2016-07-21,99.43,744.43,,120.61,738.63,189.57,55.8,85.99,18.39,70.69
2016-07-20,99.96,745.72,,121.92,741.19,189.55,55.91,87.91,18.56,69.95
2016-07-19,99.87,739.95,,120.61,736.96,189.86,53.09,85.84,18.33,68.23
2016-07-18,99.83,736.07,,119.37,733.78,189.6,53.96,98.81,18.65,62.57
2016-07-15,98.78,735.44,,116.86,719.85,189.57,53.7,98.39,18.08,62.07
2016-07-14,98.79,741.2,,117.29,720.95,189.31,53.74,98.02,17.96,61.04
2016-07-13,96.87,742.63,,116.78,716.98,189.86,53.51,96.43,17.74,60.96
2016-07-12,97.42,748.21,,117.93,720.64,190.3,53.21,95.97,18.1,61.15
2016-07-11,96.98,753.78,,117.87,715.09,190.27,52.59,94.67,17.71,59.57
2016-07-08,96.68,745.81,,117.24,705.63,190.44,52.3,97.06,18.08,59.18
2016-07-07,95.94,736.57,,115.85,695.36,190.2,51.38,95.1,17.37,57.93
2016-07-06,95.53,737.61,,116.7,697.77,190.45,51.38,94.6,17.2,57.3
2016-07-05,94.99,728.1,,114.0,694.49,190.01,51.17,97.91,17.14,56.59
2016-07-01,95.89,725.68,,114.19,699.21,189.5,51.16,96.67,17.28,58.01
2016-06-30,95.6,715.62,,114.28,692.1,189.25,51.17,91.48,16.91,57.22
2016-06-29,94.4,715.6,,114.16,684.11,189.59,50.54,91.06,16.83,56.7
2016-06-28,93.59,707.95,,112.7,680.04,189.5,49.44,87.97,16.42,56.3
2016-06-27,92.04,691.36,,108.97,668.26,189.44,48.43,85.33,15.84,55.34
2016-06-24,93.4,698.96,,112.08,675.22,190.11,49.83,88.44,16.44,58.54
2016-06-23,96.1,722.08,,115.08,701.87,190.45,51.91,91.66,17.04,62.15
2016-06-22,95.55,710.6,,113.91,697.46,190.32,50.99,90.01,16.13,60.79
2016-06-21,95.91,715.82,,114.38,695.94,190.79,51.19,90.99,16.32,60.98
2016-06-20,95.1,714.01,,113.37,693.71,190.81,50.07,93.8,16.34,60.77
2016-06-17,95.33,706.39,,113.02,691.72,190.8,50.13,94.45,16.1,60.27
2016-06-16,97.55,717.51,,114.39,710.36,191.33,50.39,95.44,15.87,61.07
2016-06-15,97.14,714.26,,114.6,718.92,191.29,49.69,94.29,15.96,61.44
2016-06-14,97.46,719.3,,114.94,718.27,191.63,49.83,94.12,15.36,61.52
2016-06-13,97.34,715.24,,113.95,718.36,192.21,50.14,93.85,14.55,62.79
2016-06-10,98.83,717.91,,116.62,719.41,131.08,51.48,93.75,14.02,63.21
2016-06-09,99.65,727.65,,118.56,728.58,136.52,51.62,97.09,14.6,64.0
2016-06-08,98.94,726.64,,118.39,728.28,133.85,52.04,97.86,14.95,64.18
2016-06-07,99.03,723.74,,117.76,716.65,133.7,52.1,99.89,15.0,63.98
2016-06-06,98.63,726.73,,118.79,716.55,135.7,52.13,100.74,15.27,62.55
2016-06-03,97.92,725.54,,118.47,722.34,135.07,51.79,99.59,15.2,62.08
2016-06-02,97.72,728.24,,118.93,730.4,136.5,52.48,101.25,15.2,62.02
2016-06-01,98.46,719.44,,118.78,734.15,137.03,52.85,101.51,15.02,61.51
2016-05-31,99.86,722.79,,118.81,735.72,136.5,53.0,102.57,15.22,60.56
2016-05-27,100.35,712.24,,119.38,732.66,131.36,52.32,103.3,15.1,59.63
2016-05-26,100.41,714.91,,119.47,724.12,129.25,51.89,102.81,14.3,59.37
2016-05-25,99.62,708.35,,117.89,725.27,129.87,52.12,100.2,14.41,60.04
2016-05-24,97.9,704.2,,117.7,720.09,128.58,51.59,97.89,14.03,60.15
2016-05-23,96.43,696.75,,115.97,704.24,125.15,50.03,94.89,14.41,59.46
2016-05-20,95.22,702.8,,117.35,709.74,125.56,50.62,92.49,14.43,59.76
2016-05-19,94.2,698.52,,116.81,700.32,125.24,50.32,89.55,14.15,58.8
2016-05-18,94.56,697.45,,117.65,706.63,128.39,50.81,90.5,14.14,59.53
2016-05-17,93.49,695.27,,117.35,706.23,128.92,50.51,88.63,14.34,59.59
2016-05-16,93.88,710.66,,118.67,716.49,128.97,51.83,89.12,14.29,59.29
2016-05-13,90.52,709.92,,119.81,710.83,127.04,51.08,87.88,14.1,57.92
2016-05-12,90.34,717.93,,120.28,713.31,126.9,51.51,87.74,14.08,56.62
2016-05-11,92.51,713.23,,119.52,715.29,128.77,51.05,90.02,14.59,56.22
2016-05-10,93.42,703.07,,120.5,723.18,128.93,51.02,92.89,14.63,56.45
2016-05-09,92.79,679.75,,119.24,712.9,121.6,50.07,90.54,14.2,55.38
2016-05-06,92.72,673.95,,119.49,711.12,121.82,50.39,90.84,14.4,55.35
2016-05-05,93.24,659.09,,117.81,701.43,123.11,49.94,89.37,14.12,55.4
2016-05-04,94.19,670.9,,118.06,695.7,124.54,49.87,90.79,14.84,55.36
2016-05-03,95.18,671.32,,117.43,692.36,124.91,49.78,91.54,14.01,56.05
2016-05-02,93.64,683.85,,118.57,698.21,128.85,50.61,93.11,14.4,57.33
2016-04-29,93.74,659.59,,117.58,693.01,125.31,49.87,90.03,14.62,56.91
2016-04-28,94.83,602.0,,116.73,691.02,123.01,49.9,90.28,14.64,57.54
2016-04-27,97.82,606.57,,108.89,705.84,118.85,50.94,91.04,14.86,58.49
2016-04-26,104.35,616.88,,108.76,708.14,122.53,51.44,92.43,17.75,57.69
2016-04-25,105.08,626.2,,110.1,723.15,120.48,52.11,93.56,17.09,57.38
2016-04-22,105.68,620.5,,110.56,718.77,119.45,51.78,95.9,17.23,58.3
2016-04-21,105.97,631.0,,113.44,759.14,120.46,55.78,94.98,17.51,58.11
2016-04-20,107.13,632.99,,112.42,752.67,117.32,55.59,96.77,17.4,58.53
2016-04-19,106.91,627.9,,112.29,753.93,115.42,56.39,94.34,16.92,51.46
2016-04-18,107.48,635.35,,110.45,766.61,118.0,56.46,108.4,17.31,51.69
2016-04-15,109.85,625.89,,109.64,759.0,116.61,55.65,111.51,17.58,51.73
2016-04-14,112.1,620.75,,110.84,753.2,117.7,55.36,110.42,17.53,51.92
2016-04-13,112.04,614.82,,110.51,751.72,113.23,55.35,109.65,17.37,51.89
2016-04-12,110.44,603.17,,110.61,743.09,109.69,54.65,106.98,16.57,50.38
2016-04-11,109.02,595.93,,108.99,736.1,109.3,54.31,102.68,16.51,51.19
2016-04-08,108.66,594.6,,110.63,739.15,108.44,54.42,103.81,16.65,52.0
2016-04-07,108.54,591.43,,113.64,740.28,112.43,54.46,104.45,16.98,50.84
2016-04-06,110.96,602.08,,113.71,745.69,114.75,55.12,104.83,17.26,51.0
2016-04-05,109.81,586.14,,112.22,737.8,113.68,54.56,104.94,17.05,50.7
2016-04-04,111.12,593.19,,112.55,745.29,115.31,55.43,104.35,17.09,51.7
2016-04-01,109.99,598.5,,116.06,749.91,115.63,55.57,105.7,15.98,52.03
2016-03-31,108.99,593.64,,114.1,744.95,114.35,55.23,102.23,16.55,52.31
2016-03-30,109.56,598.69,,114.7,750.53,113.83,55.05,102.19,16.36,52.09
2016-03-29,107.68,593.86,,116.14,744.77,110.03,54.71,104.13,15.97,51.37
2016-03-28,105.19,579.87,,113.69,733.53,109.12,53.54,101.21,15.6,51.09
2016-03-24,105.67,582.95,,113.05,735.3,111.03,54.21,98.36,15.91,51.08
2016-03-23,106.13,569.63,,112.54,738.06,112.45,53.97,99.59,16.01,51.85
2016-03-22,106.72,560.48,,112.25,740.75,113.41,54.07,99.84,16.86,52.85
2016-03-21,105.91,553.98,,111.85,742.09,114.54,53.86,101.06,16.89,52.37
2016-03-18,105.92,552.08,,111.45,737.6,113.1,53.49,101.12,16.85,51.52
2016-03-17,105.8,559.44,,111.02,737.78,109.7,54.66,99.72,16.85,51.53
2016-03-16,105.97,574.27,,112.18,736.09,109.81,54.35,99.35,16.7,49.85
2016-03-15,104.58,577.02,,110.67,728.33,115.58,53.59,97.86,16.19,49.18
2016-03-14,102.52,573.37,,109.89,730.49,117.28,53.17,98.13,17.12,49.68
2016-03-11,102.26,569.61,,109.41,726.82,115.51,53.07,97.66,16.81,49.62
2016-03-10,101.17,558.93,,107.32,712.82,114.98,52.05,97.36,16.61,49.28
2016-03-09,101.12,559.47,,107.51,705.24,117.94,52.84,98.0,17.66,49.2
2016-03-08,101.03,560.26,,105.93,693.97,114.09,51.65,96.23,18.33,48.94
2016-03-07,101.87,562.8,,105.73,695.16,114.88,51.03,95.49,19.17,50.34
2016-03-04,103.01,575.14,,108.39,710.89,119.35,52.03,101.58,19.36,49.45
2016-03-03,101.5,577.49,,109.58,712.42,117.03,52.35,97.93,19.31,49.43
2016-03-02,100.75,580.21,,109.95,718.85,119.6,52.95,97.61,18.54,49.13
2016-03-01,100.53,579.04,,109.82,718.81,116.34,52.58,98.3,17.85,50.75
2016-02-29,96.69,552.52,,106.92,697.77,117.19,50.88,93.41,18.12,50.49
2016-02-26,96.91,555.23,,107.92,705.07,120.91,51.3,94.79,17.94,50.76
2016-02-25,96.76,555.15,,108.07,705.75,119.0,52.1,94.53,17.59,50.5
2016-02-24,96.1,554.04,,106.88,699.56,117.7,51.36,91.61,18.0,49.19
2016-02-23,94.69,552.94,,105.46,695.85,116.01,51.18,89.12,18.3,48.65
2016-02-22,96.88,559.5,,107.16,706.46,116.45,52.65,91.93,18.3,49.95
2016-02-19,96.04,534.9,,104.57,700.91,114.12,51.82,89.23,18.31,49.22
2016-02-18,96.26,525.0,,103.47,697.35,113.46,52.19,90.49,18.43,48.16
2016-02-17,98.12,534.1,,105.2,708.4,111.01,52.42,94.76,17.46,47.91
2016-02-16,96.64,521.1,,101.61,691.0,106.0,51.09,89.05,16.36,46.13
2016-02-12,93.99,507.08,,102.01,682.4,101.11,50.5,87.4,15.88,45.01
2016-02-11,93.7,503.82,,101.91,683.11,103.47,49.69,86.35,14.31,44.7
2016-02-10,94.27,490.48,,101.0,684.12,101.76,49.71,88.45,14.98,44.48
2016-02-09,94.99,482.07,,99.54,678.11,100.98,49.28,86.13,14.4,43.84
2016-02-08,95.01,488.1,,99.75,682.74,109.97,49.41,83.32,14.9,44.66
2016-02-05,94.02,502.13,,104.07,683.57,108.38,50.16,82.79,15.72,44.54
2016-02-04,96.6,536.26,,110.49,708.01,192.28,52.0,89.71,16.91,45.28
2016-02-03,96.35,531.07,,112.69,726.95,191.25,52.16,90.74,16.56,44.96
2016-02-02,94.48,552.1,,114.61,764.65,203.43,53.0,91.49,16.08,44.21
2016-02-01,96.43,574.81,,115.09,752.0,205.76,54.71,94.09,17.91,45.49
2016-01-29,97.34,587.0,,112.21,742.95,197.91,55.09,91.84,16.8,45.75
2016-01-28,94.09,635.35,,109.11,730.96,191.14,52.06,94.41,16.49,45.0
2016-01-27,93.42,583.35,,94.45,699.99,188.03,51.22,91.15,16.78,44.44
2016-01-26,99.99,601.25,,97.34,713.04,196.14,52.17,97.83,17.01,49.28
2016-01-25,99.44,596.53,,97.01,711.67,193.54,51.79,99.12,17.02,48.76
2016-01-22,101.42,596.38,,97.94,725.25,199.46,52.29,100.72,17.84,49.5
2016-01-21,96.3,575.02,,94.16,706.59,189.76,50.48,102.35,17.83,49.58
2016-01-20,96.79,571.77,,94.35,698.45,189.31,50.79,107.74,17.38,49.19
2016-01-19,96.66,574.48,,95.26,701.79,193.43,50.56,107.89,16.69,48.99
2016-01-15,97.13,570.18,,94.97,694.45,196.32,50.99,104.04,17.94,52.11
2016-01-14,99.52,593.0,,98.37,714.72,203.21,53.11,107.06,19.0,52.33
2016-01-13,97.39,581.81,,95.44,700.56,203.13,51.64,106.56,18.68,52.27
2016-01-12,99.96,617.89,,99.37,726.07,210.43,52.78,116.58,19.62,52.84
2016-01-11,98.53,617.74,,97.51,716.03,210.93,52.3,114.97,19.65,53.11
2016-01-08,96.96,607.05,,97.33,714.47,215.9,52.33,111.39,19.98,54.1
2016-01-07,96.45,607.94,,97.92,726.39,217.0,52.17,114.56,20.26,54.52
2016-01-06,100.7,632.65,,102.97,743.62,226.08,54.05,117.68,21.39,55.25
2016-01-05,102.71,633.79,,102.73,742.58,229.0,55.05,107.66,21.92,57.02
2016-01-04,105.35,636.99,,102.22,741.84,225.55,54.8,109.96,22.56,56.3
2015-12-31,105.26,675.89,,104.66,758.88,225.08,55.48,114.38,23.14,56.57
2015-12-30,107.32,689.07,,106.22,771.0,227.53,56.31,116.71,22.23,57.03
2015-12-29,108.74,693.97,,107.26,776.6,231.37,56.55,119.12,22.47,56.94
2015-12-28,106.82,675.2,,105.93,762.51,229.29,55.95,117.11,22.53,56.97
2015-12-24,108.03,662.79,,105.02,748.4,229.03,55.67,117.33,22.97,57.36
2015-12-23,108.61,663.7,,104.63,750.31,228.97,55.82,118.16,22.67,57.5
2015-12-22,107.23,663.15,,105.51,750.0,228.35,55.35,116.24,22.56,56.68
2015-12-21,107.33,664.51,,104.77,747.77,227.33,54.83,116.63,22.14,56.12
2015-12-18,106.03,664.14,,104.04,739.31,225.8,54.13,118.02,22.99,56.86
2015-12-17,108.98,670.65,,106.22,749.43,231.15,55.7,122.51,23.31,57.08
2015-12-16,111.34,675.77,,106.79,758.09,234.51,56.13,122.64,24.3,57.95
2015-12-15,110.49,658.64,,104.55,743.4,229.23,55.2,118.6,23.95,58.0
2015-12-14,112.48,657.91,,104.66,747.77,231.99,55.14,120.67,24.92,57.25
2015-12-11,113.18,640.15,,102.12,738.87,230.61,54.06,118.91,24.84,59.05
2015-12-10,116.17,662.32,,105.42,749.46,232.09,55.27,122.91,25.91,58.75
2015-12-09,115.62,664.79,,104.6,751.61,231.34,54.98,124.2,24.31,58.84
2015-12-08,118.23,677.33,,106.49,762.37,238.51,55.79,126.98,24.99,60.08
2015-12-07,118.28,669.83,,105.61,763.25,234.56,55.81,125.36,24.46,60.76
2015-12-04,119.03,672.64,,106.18,766.81,241.5,55.91,130.93,25.02,59.62
2015-12-03,115.2,666.25,,104.38,752.54,239.44,54.2,126.81,25.9,59.01
2015-12-02,116.28,676.01,,106.07,762.38,245.51,55.21,128.93,25.4,60.66
2015-12-01,117.34,679.06,,107.12,767.04,249.82,55.22,125.37,25.53,62.19
2015-11-30,118.3,664.8,,104.24,742.6,243.11,54.35,123.33,25.4,61.41
2015-11-27,117.81,673.26,,105.45,750.26,244.59,53.93,125.44,25.75,60.45
2015-11-25,118.03,675.34,,105.41,748.15,245.66,53.69,124.16,26.06,59.95
2015-11-24,118.88,671.15,,105.74,748.28,246.92,54.25,123.31,25.52,60.35
2015-11-23,117.75,678.99,,106.95,755.98,251.09,54.19,125.03,25.2,58.11
2015-11-20,119.3,668.45,,107.32,756.6,252.87,54.19,123.84,26.27,58.66
2015-11-19,118.78,661.27,,106.26,738.41,250.21,53.94,120.22,26.32,58.44
2015-11-18,117.29,663.54,,107.77,740.0,248.76,53.85,120.63,25.9,57.49
2015-11-17,113.69,643.3,,105.13,725.3,245.32,52.97,117.1,25.23,58.35
2015-11-16,114.18,647.81,,104.04,728.96,246.48,53.76,111.35,25.41,59.3
2015-11-13,112.34,642.35,,103.95,717.0,243.0,52.84,103.65,25.18,58.71
2015-11-12,115.72,665.6,,108.02,731.23,252.96,53.32,108.92,26.13,58.93
2015-11-11,116.11,673.25,,109.01,735.4,252.21,53.65,112.86,26.5,59.25
2015-11-10,116.77,659.68,,107.91,728.32,255.54,53.51,112.7,27.05,60.44
2015-11-09,120.57,655.49,,106.49,724.89,254.52,54.16,109.86,27.09,59.46
2015-11-06,121.06,659.37,,107.1,733.76,250.64,54.92,114.06,28.28,59.49
2015-11-05,120.92,655.65,,108.76,731.25,249.74,54.38,113.5,28.66,59.08
2015-11-04,122.0,640.95,,103.94,728.11,253.02,54.4,114.05,29.36,59.77
2015-11-03,122.57,625.31,,102.58,722.16,247.77,54.15,109.74,29.13,59.03
2015-11-02,121.18,628.35,,103.31,721.11,240.5,53.24,107.64,29.2,59.55
2015-10-30,119.5,625.9,,101.97,710.81,240.87,52.64,108.38,28.46,60.15
2015-10-29,120.53,626.55,,104.88,716.92,217.0,53.36,105.12,29.06,58.52
2015-10-28,119.27,617.1,,104.2,712.95,213.21,53.98,105.8,30.87,60.9
2015-10-27,114.55,611.01,,103.7,708.49,209.81,53.69,103.07,31.34,58.64
2015-10-26,115.28,608.61,,103.77,712.78,210.89,54.25,103.04,30.89,59.74
2015-10-23,119.08,599.03,,102.19,702.0,210.39,52.87,100.04,30.28,58.18
2015-10-22,115.5,563.91,,99.67,651.79,200.46,48.03,97.32,29.15,56.79
2015-10-21,113.76,555.77,,97.11,642.61,193.0,47.2,97.96,29.3,55.42
2015-10-20,113.77,560.88,,97.0,650.28,197.6,47.77,98.99,30.91,68.76
2015-10-19,111.73,573.15,,98.47,666.1,197.41,47.62,101.69,30.91,69.22
2015-10-16,111.04,570.76,,97.54,662.2,197.9,47.51,98.99,31.15,69.62
2015-10-15,111.86,562.44,,95.96,661.74,197.56,47.01,101.09,29.71,68.46
2015-10-14,110.21,544.83,,94.07,651.16,195.04,46.68,110.23,29.38,67.97
2015-10-13,111.79,548.9,,94.12,652.3,193.51,46.89,109.73,29.06,69.31
2015-10-12,111.6,550.19,,94.26,646.67,192.16,47.0,113.45,28.75,72.27
2015-10-09,112.12,539.8,,93.24,643.61,195.61,47.11,113.33,30.85,78.65
2015-10-08,109.5,533.16,,92.47,639.16,198.03,47.45,114.93,30.32,77.3
2015-10-07,110.78,541.94,,92.4,642.36,198.46,46.8,108.1,29.83,82.09
2015-10-06,111.31,537.48,,92.8,645.44,195.52,46.75,108.33,27.62,81.28
2015-10-05,110.78,543.68,,94.01,641.47,194.65,46.63,111.25,28.15,79.49
2015-10-02,110.38,532.54,,92.07,626.91,189.21,45.57,106.11,26.31,79.71
2015-10-01,109.58,520.72,,90.95,611.29,189.32,44.61,105.98,24.68,80.62
2015-09-30,110.3,511.89,,89.9,608.42,190.13,44.26,103.26,26.94,78.79
2015-09-29,109.06,496.07,,86.67,594.97,186.61,43.44,98.35,25.59,77.41
2015-09-28,112.44,504.06,,89.21,594.89,187.47,43.29,99.47,25.26,77.13
2015-09-25,114.71,524.25,,92.77,611.97,193.89,43.94,102.24,25.29,79.12
2015-09-24,115.0,533.75,,94.41,625.8,194.08,43.91,103.76,26.6,78.82
2015-09-23,114.32,536.07,,93.97,622.36,196.85,43.87,98.07,26.79,78.63
2015-09-22,113.4,538.4,,92.96,622.69,197.32,43.9,98.47,26.83,79.18
2015-09-21,115.21,548.39,,95.55,635.44,198.58,44.11,100.3,27.38,79.83
2015-09-18,113.45,540.26,,94.4,629.25,202.98,43.48,102.62,27.96,79.1
2015-09-17,113.92,538.87,,94.34,642.9,196.96,44.25,104.21,27.41,80.72
2015-09-16,116.41,527.39,,93.45,635.98,197.65,44.3,104.08,27.75,80.96
2015-09-15,116.28,522.37,,92.9,635.14,195.45,43.98,99.16,27.17,80.49
2015-09-14,115.31,521.38,,92.31,623.24,194.26,43.04,95.69,26.9,79.98
2015-09-11,114.21,529.44,,92.05,625.77,195.6,43.48,97.51,27.39,80.56
2015-09-10,112.57,522.24,,91.98,621.35,193.1,43.29,99.48,27.71,79.26
2015-09-09,110.15,516.89,,90.44,612.72,186.65,43.07,99.18,27.18,78.39
2015-09-08,112.31,517.54,,89.53,614.66,183.18,43.89,94.95,27.18,80.5
2015-09-04,109.27,499.0,,88.26,600.7,180.43,42.61,98.79,28.15,79.55
2015-09-03,110.37,504.72,,88.15,606.25,179.1,43.5,101.06,28.3,79.82
2015-09-02,112.34,510.55,,89.89,614.34,179.61,43.36,105.44,27.82,80.2
2015-09-01,107.72,496.54,,87.23,597.79,175.27,41.82,105.79,27.03,79.1
2015-08-31,112.76,512.89,,89.43,618.25,180.6,43.52,115.03,27.79,79.15
2015-08-28,113.29,518.01,,91.01,630.38,183.94,43.93,117.63,26.83,77.55
2015-08-27,112.92,518.37,,89.73,637.61,182.64,43.9,117.66,26.46,79.43
2015-08-26,109.69,500.77,,87.19,628.62,178.47,42.71,110.13,25.03,78.09
2015-08-25,103.74,466.37,,83.0,582.06,169.94,40.47,101.52,24.38,81.22
2015-08-24,103.12,463.37,,82.09,589.61,172.38,41.68,96.88,25.17,82.01
2015-08-21,105.76,494.47,,86.06,612.48,179.5,43.07,103.96,25.87,84.38
2015-08-20,112.65,515.78,,90.56,646.83,180.57,45.66,112.49,26.0,86.43
2015-08-19,115.01,532.92,,95.31,660.9,188.71,46.61,122.06,27.61,88.46
2015-08-18,116.5,535.02,,95.17,656.13,186.88,47.27,124.05,28.3,89.15
2015-08-17,117.16,535.22,,93.93,660.87,190.66,47.32,125.36,29.06,89.01
2015-08-14,115.96,531.52,,94.42,657.12,189.59,47.0,123.39,29.06,88.49
2015-08-13,115.15,529.66,,93.43,656.45,188.82,46.73,123.73,28.54,87.06
2015-08-12,115.24,525.91,,94.19,659.56,188.9,46.74,120.51,29.39,86.54
2015-08-11,113.49,527.46,,93.62,660.78,190.02,46.41,122.74,29.62,85.77
2015-08-10,119.72,524.0,,94.15,633.73,190.22,47.33,123.03,29.5,86.95
2015-08-07,115.52,522.62,,94.3,635.3,190.03,46.74,123.52,27.04,84.86
2015-08-06,115.13,529.46,,95.12,642.68,189.51,46.62,126.45,27.54,83.04
2015-08-05,115.4,537.01,,96.44,643.78,192.7,47.58,123.71,28.48,86.22
2015-08-04,114.64,531.9,,94.06,629.25,194.76,47.54,121.15,29.34,90.94
2015-08-03,118.44,535.03,,94.14,631.21,197.1,46.81,112.56,29.27,91.14
2015-07-31,121.3,536.15,,94.01,625.61,203.26,46.7,114.31,31.01,89.13
2015-07-30,122.37,536.76,,95.21,632.59,227.15,46.88,111.56,31.47,88.51
2015-07-29,122.99,529.0,,96.99,631.93,232.0,46.29,107.08,31.24,87.23
2015-07-28,123.38,526.03,,95.29,628.0,228.5,45.34,106.9,36.54,86.49
2015-07-27,122.77,531.41,,94.17,627.26,220.66,45.35,106.43,34.7,85.28
2015-07-24,124.5,529.42,,96.95,623.56,225.06,45.94,109.34,35.42,86.9
2015-07-23,125.16,482.18,,95.44,644.28,224.1,46.11,110.1,36.19,87.3
2015-07-22,125.22,488.27,,97.04,662.1,224.8,45.54,111.5,36.09,86.11
2015-07-21,130.75,488.0,,98.39,662.3,231.05,47.28,112.51,36.63,83.19
2015-07-20,132.07,488.1,,97.91,663.02,230.56,46.92,110.55,35.81,84.02
2015-07-17,129.62,483.01,,94.97,672.93,224.95,46.62,114.77,35.67,84.54
2015-07-16,128.51,475.48,,90.85,579.85,219.27,46.66,115.81,36.1,85.04
2015-07-15,126.82,461.19,,89.76,560.22,218.54,45.76,98.13,35.66,84.17
2015-07-14,125.61,465.57,,89.68,561.1,213.88,45.62,100.37,36.72,84.31
2015-07-13,125.66,455.57,,90.1,546.55,213.33,45.54,101.09,35.78,83.8
2015-07-10,123.28,443.51,,87.95,530.13,209.95,44.61,97.23,34.91,82.07
2015-07-09,120.07,434.39,,85.88,520.68,207.56,44.52,95.73,34.36,81.61
2015-07-08,122.57,429.7,,85.65,516.83,205.37,44.24,93.51,34.76,81.9
2015-07-07,125.69,436.72,,87.22,525.02,210.98,44.3,94.09,35.52,82.98
2015-07-06,126.0,436.04,,87.55,522.86,209.45,44.39,94.57,35.43,83.06
2015-07-02,126.44,437.71,,87.28,523.4,207.76,44.4,94.04,35.72,85.2
2015-07-01,126.6,437.39,,86.91,521.84,207.96,44.44,93.64,35.4,84.86
2015-06-30,125.42,434.09,,85.76,520.51,206.63,44.15,93.85,36.22,85.74
2015-06-29,124.53,429.86,,85.8,521.52,203.55,44.37,92.23,34.21,85.85
2015-06-26,126.75,438.1,,88.01,531.69,215.93,45.26,93.09,35.26,87.59
2015-06-25,127.5,440.1,,87.98,535.23,217.89,45.65,94.89,35.17,89.34
2015-06-24,128.11,440.84,,88.86,537.84,215.7,45.64,96.94,35.17,90.36
2015-06-23,127.03,445.99,,87.88,540.48,217.31,45.91,97.31,35.37,90.69
2015-06-22,127.61,436.29,,84.74,538.19,217.15,46.23,96.41,35.55,89.89
2015-06-19,126.6,434.92,,82.51,536.69,216.78,46.1,93.87,35.86,88.75
2015-06-18,127.88,439.39,,82.9,536.73,217.75,46.72,94.74,34.66,89.16
2015-06-17,127.3,427.81,,81.79,529.26,215.91,45.97,94.27,34.69,89.96
2015-06-16,127.6,427.26,,81.06,528.15,217.29,45.83,95.27,34.82,89.35
2015-06-15,126.92,423.67,,80.71,527.2,215.75,45.48,93.43,34.67,88.41
2015-06-12,127.17,429.92,,81.53,532.33,215.72,45.97,94.42,35.9,88.91
2015-06-11,128.59,432.97,,81.83,534.61,217.95,46.44,95.09,35.84,89.36
2015-06-10,128.88,430.77,,82.16,536.69,216.7,46.61,95.87,35.85,90.72
2015-06-09,127.42,425.48,,80.67,526.69,216.83,45.65,92.45,35.88,87.94
2015-06-08,127.8,423.5,,80.67,526.83,212.04,45.73,89.6,36.46,88.23
2015-06-05,128.65,426.95,,82.14,533.33,213.8,46.14,90.46,37.0,89.45
